id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
9DNXkvF7FFLd4fwpWudLTQ,alchemist-singapore-2,Alchemist,https://s3-media4.fl.yelpcdn.com/bphoto/UXPsJypbLk5P804HORzsMw/o.jpg,False,https://www.yelp.com/biz/alchemist-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.33494, 'longitude': 103.88593}",[],,"{'address1': '2 Mactaggart Rd', 'address2': '#01-01', 'address3': 'Khong Guan Building', 'city': 'Singapore', 'zip_code': '368078', 'country': 'SG', 'state': 'SG', 'display_address': ['2 Mactaggart Rd', '#01-01', 'Khong Guan Building', 'Singapore 368078', 'Singapore']}",,,4715.3129544675485
JG1ujIQzdqAlVLczO7DgzA,lets-eat-singapore-4,Let's Eat,https://s3-media3.fl.yelpcdn.com/bphoto/J5t_mrk9pvykp6R4kU9_1Q/o.jpg,False,https://www.yelp.com/biz/lets-eat-singapore-4?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",5.0,"{'latitude': 1.2767, 'longitude': 103.8465}",[],,"{'address1': '120 Maxwell Rd', 'address2': '#B1-27/47, Tanjong Pagar Xchange', 'address3': None, 'city': 'Singapore', 'zip_code': '069119', 'country': 'SG', 'state': 'SG', 'display_address': ['120 Maxwell Rd', '#B1-27/47, Tanjong Pagar Xchange', 'Singapore 069119', 'Singapore']}",,,4174.551433712336
cuSwq35_PRdTM9UXGrclSw,spinelli-coffee-company-singapore-3,Spinelli Coffee Company,https://s3-media1.fl.yelpcdn.com/bphoto/GGUYSoMbIgkbLyIZyuGzZA/o.jpg,False,https://www.yelp.com/biz/spinelli-coffee-company-singapore-3?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 1.28348, 'longitude': 103.8470306}",[],,"{'address1': '#01-28 China Square Central', 'address2': '18 Cross Street', 'address3': '', 'city': 'Singapore', 'zip_code': '048423', 'country': 'SG', 'state': 'SG', 'display_address': ['#01-28 China Square Central', '18 Cross Street', 'Singapore 048423', 'Singapore']}",,,3401.643430441025
rMrZocYsMURNP8gGBN9bTg,starbucks-singapore-91,Starbucks,,False,https://www.yelp.com/biz/starbucks-singapore-91?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5.0,"{'latitude': 1.28150289838714, 'longitude': 103.853194154799}",[],$,"{'address1': 'Marina Bay Link Mall', 'address2': '8a Marina Blvd', 'address3': '', 'city': 'Singapore', 'zip_code': '018984', 'country': 'SG', 'state': 'SG', 'display_address': ['Marina Bay Link Mall', '8a Marina Blvd', 'Singapore 018984', 'Singapore']}",6566344055.0,+65 6634 4055,3657.601798747005
L4yMsGLK8h57elcxSIo-vA,ultra-bake-singapore-4,Ultra Bake,https://s3-media2.fl.yelpcdn.com/bphoto/r__a74nhs6oLs0l-eq2bLg/o.jpg,False,https://www.yelp.com/biz/ultra-bake-singapore-4?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.2804994, 'longitude': 103.8536682}",[],,"{'address1': '8A Marina Blvd', 'address2': '#B2-62', 'address3': None, 'city': 'Singapore', 'zip_code': '018984', 'country': 'SG', 'state': 'SG', 'display_address': ['8A Marina Blvd', '#B2-62', 'Singapore 018984', 'Singapore']}",,,3775.2372973086403
6Or5tOXeB8ahE6k0pjoKFw,butter-studio-singapore-2,Butter Studio,https://s3-media4.fl.yelpcdn.com/bphoto/k_a9dsd97Bfy3lC_nslNOw/o.jpg,False,https://www.yelp.com/biz/butter-studio-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,4,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.5,"{'latitude': 1.30718, 'longitude': 103.85621}",[],$,"{'address1': '147 Jalan Besar', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '208865', 'country': 'SG', 'state': 'SG', 'display_address': ['147 Jalan Besar', 'Singapore 208865', 'Singapore']}",6562947115.0,+65 6294 7115,1119.5886967515107
KVTU2MwJy6m9vBEDWUFFWA,starbucks-coffee-singapore-8,Starbucks Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/7AbdhJ2KPuKMtsi1YQbJdA/o.jpg,False,https://www.yelp.com/biz/starbucks-coffee-singapore-8?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.30320223174424, 'longitude': 103.877160368951}",[],$$,"{'address1': 'Leisure Park Kallang', 'address2': '5 Stadium Walk, #01-11', 'address3': '', 'city': 'Singapore', 'zip_code': '397693', 'country': 'SG', 'state': 'SG', 'display_address': ['Leisure Park Kallang', '5 Stadium Walk, #01-11', 'Singapore 397693', 'Singapore']}",6563480171.0,+65 6348 0171,3362.55603182492
3ShYnS23OTpOnAFDcWm0pg,nanyang-old-coffee-singapore-6,Nanyang Old Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/ita9nXbITwr66_FULNrYcg/o.jpg,False,https://www.yelp.com/biz/nanyang-old-coffee-singapore-6?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.30066760373579, 'longitude': 103.840026473481}",[],$,"{'address1': '181 Orchard Road', 'address2': 'B2-09, Orchard Central', 'address3': '', 'city': 'Singapore', 'zip_code': '238896', 'country': 'SG', 'state': 'SG', 'display_address': ['181 Orchard Road', 'B2-09, Orchard Central', 'Singapore 238896', 'Singapore']}",,,1795.2729705081008
9lCJIdnwaDr3g4lVLi3qFw,westin-lobby-lounge-singapore,Westin Lobby Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/3uzTnOqYtc1fT9W6dHT6PA/o.jpg,False,https://www.yelp.com/biz/westin-lobby-lounge-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,5,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 1.2783321, 'longitude': 103.8512726}",[],$$,"{'address1': '12 Marina View', 'address2': '33 Floor,Tower 2, Asia Square', 'address3': '', 'city': 'Singapore', 'zip_code': '018961', 'country': 'SG', 'state': 'SG', 'display_address': ['12 Marina View', '33 Floor,Tower 2, Asia Square', 'Singapore 018961', 'Singapore']}",6569226888.0,+65 6922 6888,3988.812867202352
Xa_2ZJOy_RJ6L3KX54ejeQ,killiney-kopitiam-newton-singapore,Killiney Kopitiam Newton,https://s3-media2.fl.yelpcdn.com/bphoto/LE09CqhaC0uJnvv4mVS2nA/o.jpg,False,https://www.yelp.com/biz/killiney-kopitiam-newton-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 1.311282, 'longitude': 103.83774}",[],,"{'address1': '8 Anthony Road', 'address2': '#01-02', 'address3': '', 'city': 'Singapore', 'zip_code': '229957', 'country': 'SG', 'state': 'SG', 'display_address': ['8 Anthony Road', '#01-02', 'Singapore 229957', 'Singapore']}",6562381407.0,+65 6238 1407,1285.9108720320487
JvckVCIeHX19VZSQ_R6iCA,warung-ijo-singapore-2,Warung Ijo,https://s3-media1.fl.yelpcdn.com/bphoto/UAYzTf8KesdeRdojbm5QVw/o.jpg,False,https://www.yelp.com/biz/warung-ijo-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'indonesian', 'title': 'Indonesian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.30141, 'longitude': 103.86137}",[],,"{'address1': '337 Beach Rd', 'address2': '', 'address3': None, 'city': 'Singapore', 'zip_code': '199565', 'country': 'SG', 'state': 'SG', 'display_address': ['337 Beach Rd', 'Singapore 199565', 'Singapore']}",6588578600.0,+65 8857 8600,1974.2390373102853
69NtwWeImGlfFlnqakyrRw,2nd-mini-steamboat-delight-singapore,2nd Mini Steamboat Delight,https://s3-media4.fl.yelpcdn.com/bphoto/4T_OtRe-nj5im0I1ArdQng/o.jpg,False,https://www.yelp.com/biz/2nd-mini-steamboat-delight-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'latitude': 1.32049, 'longitude': 103.84198}",[],$$,"{'address1': '273 Thomson Rd', 'address2': '#01-04 Novena Gardens', 'address3': None, 'city': 'Singapore', 'zip_code': '307644', 'country': 'SG', 'state': 'SG', 'display_address': ['273 Thomson Rd', '#01-04 Novena Gardens', 'Singapore 307644', 'Singapore']}",6562550600.0,+65 6255 0600,1165.9699453892329
qHLs7BBFJb7PTWaWmAxsFQ,patissez-singapore-2,Patissez,https://s3-media1.fl.yelpcdn.com/bphoto/-2DhOqSQ212x7W5Rl2vhSQ/o.jpg,False,https://www.yelp.com/biz/patissez-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.31065544435633, 'longitude': 103.795836020355}",[],$$$,"{'address1': '118 Holland Ave', 'address2': '#01-06', 'address3': None, 'city': 'Singapore', 'zip_code': '278997', 'country': 'SG', 'state': 'SG', 'display_address': ['118 Holland Ave', '#01-06', 'Singapore 278997', 'Singapore']}",6562623616.0,+65 6262 3616,5917.379333400196
hY2BNwKxkZzk1DwloA4vwg,cha-tra-mue-no-title,Cha Tra Mue,https://s3-media3.fl.yelpcdn.com/bphoto/iXY7F5e4Y-gyx1mQ4zdD7w/o.jpg,False,https://www.yelp.com/biz/cha-tra-mue-no-title?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'tea', 'title': 'Tea Rooms'}]",5.0,"{'latitude': None, 'longitude': None}",[],,"{'address1': '137 Amoy St', 'address2': '#01-05', 'address3': 'Far East Square', 'city': 'Singapore', 'zip_code': '048775', 'country': 'SG', 'state': 'SG', 'display_address': ['137 Amoy St', '#01-05', 'Far East Square', 'Singapore 048775', 'Singapore']}",6594293886.0,+65 9429 3886,3421.3072928235833
qpcLlyHoP1DAuM9J1hLOQQ,asanoya-boulangerie-singapore,Asanoya Boulangerie,https://s3-media1.fl.yelpcdn.com/bphoto/bTGbGZi9GB_Iit5ioL7aaQ/o.jpg,False,https://www.yelp.com/biz/asanoya-boulangerie-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",3.5,"{'latitude': 1.30337008500685, 'longitude': 103.835873746156}",[],$$,"{'address1': '290 Orchard Rd', 'address2': '#B1-K27', 'address3': None, 'city': 'Singapore', 'zip_code': '238859', 'country': 'SG', 'state': 'SG', 'display_address': ['290 Orchard Rd', '#B1-K27', 'Singapore 238859', 'Singapore']}",6567038711.0,+65 6703 8711,1882.4165764044606
q3wgKja4jJ0j_jXHA9ns3A,joe-and-dough-singapore-6,Joe & Dough,https://s3-media2.fl.yelpcdn.com/bphoto/DnV_R3y4eLS3Vy_I9aoqpQ/o.jpg,False,https://www.yelp.com/biz/joe-and-dough-singapore-6?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,5,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.3211, 'longitude': 103.8443909}",[],$,"{'address1': '10 Sinaran Drive', 'address2': '#01-156', 'address3': '', 'city': 'Singapore', 'zip_code': '307506', 'country': 'SG', 'state': 'SG', 'display_address': ['10 Sinaran Drive', '#01-156', 'Singapore 307506', 'Singapore']}",6563972669.0,+65 6397 2669,887.5546545540448
zeY0Y031Jn0iXOnIRDgBag,jcone-jipangyi-singapore,Jcone Jipangyi,https://s3-media2.fl.yelpcdn.com/bphoto/MBCQV_j33LQJoknzDUFs2Q/o.jpg,False,https://www.yelp.com/biz/jcone-jipangyi-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.28637264783727, 'longitude': 103.854258133158}",[],,"{'address1': '1 Fullerton Rd', 'address2': '#01-10', 'address3': 'One Fullerton', 'city': 'Singapore', 'zip_code': '049213', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Fullerton Rd', '#01-10', 'One Fullerton', 'Singapore 049213', 'Singapore']}",6564231230.0,+65 6423 1230,3141.4492032386183
Td-8UWIJ0Vb6jekWJuf_aw,le-kue-singapore,Le Kue,https://s3-media2.fl.yelpcdn.com/bphoto/r_QIzHPLphOWCUz9UimzUw/o.jpg,False,https://www.yelp.com/biz/le-kue-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",4.0,"{'latitude': 1.30066, 'longitude': 103.8592377}",[],$$,"{'address1': '20 Haji Ln', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '189213', 'country': 'SG', 'state': 'SG', 'display_address': ['20 Haji Ln', 'Singapore 189213', 'Singapore']}",6562914110.0,+65 6291 4110,1900.8881736479213
t_MVLZpxvs7Qvn43w3Aahw,ya-kun-kaya-toast-singapore-13,Ya Kun Kaya Toast,https://s3-media1.fl.yelpcdn.com/bphoto/0Ljmg_Moldb43ahjWTtnmQ/o.jpg,False,https://www.yelp.com/biz/ya-kun-kaya-toast-singapore-13?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,10,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 1.30061448427917, 'longitude': 103.840333633125}",[],$,"{'address1': '181 Orchard Rd', 'address2': '#05-33', 'address3': '', 'city': 'Singapore', 'zip_code': '238896', 'country': 'SG', 'state': 'SG', 'display_address': ['181 Orchard Rd', '#05-33', 'Singapore 238896', 'Singapore']}",6568849552.0,+65 6884 9552,1781.603285425882
xnTtTqgCqUdCYz2LRyOjUQ,toast-box-singapore-54,Toast Box,https://s3-media1.fl.yelpcdn.com/bphoto/c7IecCvtOAWPYZqn8zPSUg/o.jpg,False,https://www.yelp.com/biz/toast-box-singapore-54?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,5,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.30089, 'longitude': 103.83843}",[],$,"{'address1': '313 Orchard Rd', 'address2': '#05-01/02/03', 'address3': '', 'city': 'Singapore', 'zip_code': '238895', 'country': 'SG', 'state': 'SG', 'display_address': ['313 Orchard Rd', '#05-01/02/03', 'Singapore 238895', 'Singapore']}",6568344945.0,+65 6834 4945,1870.1093369688479
NtUWiVWZdxiRDl58PGLZSQ,guac-and-go-singapore,Guac And Go,https://s3-media2.fl.yelpcdn.com/bphoto/ywN8ZqmY-uVAdCvmR3gkdA/o.jpg,False,https://www.yelp.com/biz/guac-and-go-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,4,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 1.27731, 'longitude': 103.84639}",[],$$,"{'address1': '32 Maxwell Rd', 'address2': '#01-08', 'address3': '', 'city': 'Singapore', 'zip_code': '069115', 'country': 'SG', 'state': 'SG', 'display_address': ['32 Maxwell Rd', '#01-08', 'Singapore 069115', 'Singapore']}",6562212117.0,+65 6221 2117,4111.145054226441
W_Fkecwz2hKS68D02gnslQ,central-perk-cafe-singapore,Central Perk Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/EV4w1gUzF3D4m4fZ8PApiQ/o.jpg,False,https://www.yelp.com/biz/central-perk-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,11,"[{'alias': 'themedcafes', 'title': 'Themed Cafes'}]",2.5,"{'latitude': 1.28824111715752, 'longitude': 103.842039156818}",[],$,"{'address1': '1 Magazine Rd', 'address2': '#01-01', 'address3': None, 'city': 'Singapore', 'zip_code': '059567', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Magazine Rd', '#01-01', 'Singapore 059567', 'Singapore']}",6590252524.0,+65 9025 2524,2978.7088466535797
mMeQa_pS54WaY8QWY6r7Nw,toast-box-singapore-49,Toast Box,https://s3-media3.fl.yelpcdn.com/bphoto/RwMyDnKJQJvgpgvWK3wTJQ/o.jpg,False,https://www.yelp.com/biz/toast-box-singapore-49?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 1.30400363470531, 'longitude': 103.832032305778}",[],,"{'address1': '2 Orchard Turn', 'address2': '#B4-03/04', 'address3': None, 'city': 'Singapore', 'zip_code': '238801', 'country': 'SG', 'state': 'SG', 'display_address': ['2 Orchard Turn', '#B4-03/04', 'Singapore 238801', 'Singapore']}",6565099603.0,+65 6509 9603,2191.8442996686554
Io77SqRDjJE1wDko-l9DqA,l-atelier-tiramisu-singapore,L'Atelier Tiramisu,https://s3-media2.fl.yelpcdn.com/bphoto/mIJdI46lJClotuYf0Is1rA/o.jpg,False,https://www.yelp.com/biz/l-atelier-tiramisu-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,6,"[{'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 1.288693, 'longitude': 103.846732}",[],$,"{'address1': '#B1-09', 'address2': '6 Eu Tong Sen Street', 'address3': '', 'city': 'Singapore', 'zip_code': '059817', 'country': 'SG', 'state': 'SG', 'display_address': ['#B1-09', '6 Eu Tong Sen Street', 'Singapore 059817', 'Singapore']}",,,2838.3504874016503
Sqv47O2_mKZ5FearwOSP4Q,killiney-kopitiam-singapore-8,Killiney Kopitiam,https://s3-media2.fl.yelpcdn.com/bphoto/mlk3OLwyy_H1UpFACHG14g/o.jpg,False,https://www.yelp.com/biz/killiney-kopitiam-singapore-8?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.0,"{'latitude': 1.30303, 'longitude': 103.8530121}",[],,"{'address1': '1 Rochor Canal Road', 'address2': '#02-10', 'address3': '', 'city': 'Singapore', 'zip_code': '188504', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Rochor Canal Road', '#02-10', 'Singapore 188504', 'Singapore']}",6563389472.0,+65 6338 9472,1306.5717574515718
g53SKV58JCyCDnwvLkvwjQ,open-book-cafe-singapore,Open Book Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/biB6uhUD3QQvY4yqXeZzeQ/o.jpg,False,https://www.yelp.com/biz/open-book-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 1.27925301561368, 'longitude': 103.840690542665}",[],$,"{'address1': '25 Bukit Pasoh Rd', 'address2': '', 'address3': '', 'city': 'Singapore', 'zip_code': '089839', 'country': 'SG', 'state': 'SG', 'display_address': ['25 Bukit Pasoh Rd', 'Singapore 089839', 'Singapore']}",6563379208.0,+65 6337 9208,3984.582781601224
2Ok5APSBmOKQyj0jhZTH8A,mr-malabar-cafe-singapore,Mr Malabar Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/rZV6OAMPKud4-2hLoGGkhA/o.jpg,False,https://www.yelp.com/biz/mr-malabar-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",5.0,"{'latitude': 1.30818, 'longitude': 103.8584}",[],,"{'address1': '54 Maude Rd', 'address2': '#01-04', 'address3': 'Townshend Bldg', 'city': 'Singapore', 'zip_code': '208346', 'country': 'SG', 'state': 'SG', 'display_address': ['54 Maude Rd', '#01-04', 'Townshend Bldg', 'Singapore 208346', 'Singapore']}",16586483782.0,+1 658-648-3782,1243.6852701842438
muRNfs4BPIajv0_80bseZQ,group-therapy-cafe-singapore,Group Therapy Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/VtmnluafUt19h5_YnDbqPA/o.jpg,False,https://www.yelp.com/biz/group-therapy-cafe-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,16,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 1.30397178782812, 'longitude': 103.902447298605}",[],$$,"{'address1': '30 East Coast Road', 'address2': '#01-11, Katong V', 'address3': '', 'city': 'Singapore', 'zip_code': '428751', 'country': 'SG', 'state': 'SG', 'display_address': ['30 East Coast Road', '#01-11, Katong V', 'Singapore 428751', 'Singapore']}",,,6052.869355119541
F-X8a_V84nxbF2omwmt0Ig,eat-me-singapore-2,Eat Me,https://s3-media2.fl.yelpcdn.com/bphoto/BTjbCIAvRU1-h6P2IRd4jg/o.jpg,False,https://www.yelp.com/biz/eat-me-singapore-2?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 1.292181, 'longitude': 103.842695}",[],$,"{'address1': '81 Clemenceau Ave', 'address2': '#01-22 UE Square', 'address3': None, 'city': 'Singapore', 'zip_code': '239917', 'country': 'SG', 'state': 'SG', 'display_address': ['81 Clemenceau Ave', '#01-22 UE Square', 'Singapore 239917', 'Singapore']}",,,2536.995118863521
tRl8fJWpm_YGj9-2EMmhnQ,fun-toast-singapore-7,Fun Toast,https://s3-media3.fl.yelpcdn.com/bphoto/-mF5rdYtHTzyxv6KNwO5Uw/o.jpg,False,https://www.yelp.com/biz/fun-toast-singapore-7?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 1.29151, 'longitude': 103.8446884}",[],$,"{'address1': '177 River Valley Rd', 'address2': '#01-37', 'address3': '', 'city': 'Singapore', 'zip_code': '179030', 'country': 'SG', 'state': 'SG', 'display_address': ['177 River Valley Rd', '#01-37', 'Singapore 179030', 'Singapore']}",,,2525.3564285474176
jKrT1YMfrV3nV0OMS8xO5A,kokomama-singapore,Kokomama,https://s3-media4.fl.yelpcdn.com/bphoto/AtEPzTk6hhM-2i0i5dLgEg/o.jpg,False,https://www.yelp.com/biz/kokomama-singapore?adjust_creative=gU9u86SMGI4_86C06B3E_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gU9u86SMGI4_86C06B3E_w,3,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 1.29942, 'longitude': 103.84859}",[],$,"{'address1': '1 Zubir Said Dr', 'address2': '#01-01, School of The Arts', 'address3': '', 'city': 'Singapore', 'zip_code': '227968', 'country': 'SG', 'state': 'SG', 'display_address': ['1 Zubir Said Dr', '#01-01, School of The Arts', 'Singapore 227968', 'Singapore']}",,,1632.225743663244
